col1,col2
4.6394,0.84492
4.63942,0.846153
4.63944,0.847935
4.63946,0.849373
4.63948,0.850113
4.6395,0.850418
4.63952,0.850244
4.63954,0.849614
4.63956,0.848677
4.63958,0.84798
4.6396,0.848245
4.63962,0.848955
4.63964,0.849612
4.63966,0.849974
4.63968,0.849946
4.6397,0.849679
4.63972,0.849298
4.63974,0.848789
4.63976,0.84795
4.63978,0.847075
4.6398,0.845865
4.63982,0.842894
4.63984,0.841764
4.63986,0.844223
4.63988,0.845335
4.6399,0.845188
4.63992,0.845546
4.63994,0.846699
4.63996,0.846882
4.63998,0.84629
4.64,0.845421
4.64002,0.844399
4.64004,0.842729
4.64006,0.840395
4.64008,0.838019
4.6401,0.836243
4.64012,0.836658
4.64014,0.838765
4.64016,0.839503
4.64018,0.838543
4.6402,0.836545
4.64022,0.835292
4.64024,0.834266
4.64026,0.831805
4.64028,0.828944
4.6403,0.828265
4.64032,0.827976
4.64034,0.826619
4.64036,0.825056
4.64038,0.82412
4.6404,0.82393
4.64042,0.823817
4.64044,0.823006
4.64046,0.81885
4.64048,0.811961
4.6405,0.813294
4.64052,0.819116
4.64054,0.82019
4.64056,0.819503
4.64058,0.818057
4.6406,0.815466
4.64062,0.811253
4.64064,0.802595
4.64066,0.794187
4.64068,0.795635
4.6407,0.79627
4.64072,0.791899
4.64074,0.785515
4.64076,0.776891
4.64078,0.765919
4.6408,0.750575
4.64082,0.734695
4.64084,0.727826
4.64086,0.717
4.64088,0.697385
4.6409,0.67135
4.64092,0.637989
4.64094,0.603687
4.64096,0.572097
4.64098,0.551715
4.641,0.541841
4.64102,0.530967
4.64104,0.511232
4.64106,0.480117
4.64108,0.43744
4.6411,0.379683
4.64112,0.304521
4.64114,0.223591
4.64116,0.143908
4.64118,0.073181
4.6412,0.0283006
4.64122,0.00908703
4.64124,0.00365185
4.64126,0.00729643
4.64128,0.0236523
4.6413,0.0635031
4.64132,0.132095
4.64134,0.21431
4.64136,0.300783
4.64138,0.385942
4.6414,0.456715
4.64142,0.514165
4.64144,0.563407
4.64146,0.604286
4.64148,0.636072
4.6415,0.664453
4.64152,0.689706
4.64154,0.709238
4.64156,0.725264
4.64158,0.739577
4.6416,0.751357
4.64162,0.761298
4.64164,0.770054
4.64166,0.777029
4.64168,0.782351
4.6417,0.788005
4.64172,0.792731
4.64174,0.795
4.64176,0.797159
4.64178,0.800936
4.6418,0.805568
4.64182,0.810073
4.64184,0.81477
4.64186,0.81887
4.64188,0.82198
4.6419,0.824678
4.64192,0.827166
4.64194,0.829356
4.64196,0.831303
4.64198,0.833111
4.642,0.834592
4.64202,0.835908
4.64204,0.837336
4.64206,0.838559
4.64208,0.839326
4.6421,0.840137
4.64212,0.841395
4.64214,0.842436
4.64216,0.843196
4.64218,0.843785
4.6422,0.844083
4.64222,0.844393
4.64224,0.844841
4.64226,0.844996
4.64228,0.844857
4.6423,0.844945
4.64232,0.845572
4.64234,0.84627
4.64236,0.847002
4.64238,0.847744
4.6424,0.848223
4.64242,0.848466
4.64244,0.848694
4.64246,0.848749
4.64248,0.848852
4.6425,0.84906
4.64252,0.848207
4.64254,0.842984
4.64256,0.83731
4.64258,0.842726
4.6426,0.847784
4.64262,0.846009
4.64264,0.846903
4.64266,0.850502
4.64268,0.851647
4.6427,0.851444
4.64272,0.849352
4.64274,0.842681
4.64276,0.836445
4.64278,0.834658
4.6428,0.829656
4.64282,0.83412
4.64284,0.842186
4.64286,0.845153
4.64288,0.845719
4.6429,0.845286
4.64292,0.844218
4.64294,0.842623
4.64296,0.841167
4.64298,0.839518
4.643,0.83668
4.64302,0.831809
4.64304,0.823406
4.64306,0.810876
4.64308,0.795593
4.6431,0.776971
4.64312,0.759789
4.64314,0.75944
4.64316,0.77525
4.64318,0.794397
4.6432,0.808918
4.64322,0.818504
4.64324,0.825946
4.64326,0.8314
4.64328,0.83525
4.6433,0.838991
4.64332,0.839324
4.64334,0.83694
4.64336,0.841289
4.64338,0.848451
4.6434,0.851441
4.64342,0.852042
4.64344,0.852169
4.64346,0.853177
4.64348,0.853724
4.6435,0.854123
4.64352,0.854825
4.64354,0.854849
4.64356,0.85474
4.64358,0.855058
4.6436,0.85504
4.64362,0.854531
4.64364,0.853444
4.64366,0.851488
4.64368,0.848344
4.6437,0.843814
4.64372,0.839541
4.64374,0.839519
4.64376,0.842839
4.64378,0.847156
4.6438,0.850783
4.64382,0.853079
4.64384,0.854586
4.64386,0.855528
4.64388,0.856069
4.6439,0.85633
4.64392,0.856399
4.64394,0.85649
4.64396,0.85652
4.64398,0.856318
4.644,0.855762
4.64402,0.854901
4.64404,0.854311
4.64406,0.854176
4.64408,0.854389
4.6441,0.854654
4.64412,0.854738
4.64414,0.854526
4.64416,0.854105
4.64418,0.853617
4.6442,0.853185
4.64422,0.852866
4.64424,0.853037
4.64426,0.853116
4.64428,0.852956
4.6443,0.853195
4.64432,0.853913
4.64434,0.854532
4.64436,0.854864
4.64438,0.854968
4.6444,0.854848
4.64442,0.854347
4.64444,0.85075
4.64446,0.838047
4.64448,0.829188
4.6445,0.840401
4.64452,0.850883
4.64454,0.853285
4.64456,0.853544
4.64458,0.853282
4.6446,0.852799
4.64462,0.852159
4.64464,0.851057
4.64466,0.849536
4.64468,0.847227
4.6447,0.838777
4.64472,0.830816
4.64474,0.83729
4.64476,0.844004
4.64478,0.846107
4.6448,0.846755
4.64482,0.846741
4.64484,0.845711
4.64486,0.842133
4.64488,0.838395
4.6449,0.840283
4.64492,0.842014
4.64494,0.841184
4.64496,0.840119
4.64498,0.838971
4.645,0.837568
4.64502,0.835893
4.64504,0.833714
4.64506,0.831099
4.64508,0.827913
4.6451,0.823359
4.64512,0.818106
4.64514,0.813832
4.64516,0.808343
4.64518,0.800011
4.6452,0.78984
4.64522,0.778152
4.64524,0.762781
4.64526,0.743062
4.64528,0.721524
4.6453,0.702591
4.64532,0.697724
4.64534,0.702762
4.64536,0.707444
4.64538,0.707334
4.6454,0.69974
4.64542,0.684577
4.64544,0.660523
4.64546,0.629366
4.64548,0.589152
4.6455,0.534755
4.64552,0.46566
4.64554,0.386832
4.64556,0.29702
4.64558,0.202334
4.6456,0.127501
4.64562,0.0837569
4.64564,0.0728001
4.64566,0.0968646
4.64568,0.153006
4.6457,0.237456
4.64572,0.334366
4.64574,0.420994
4.64576,0.497408
4.64578,0.563561
4.6458,0.613411
4.64582,0.651719
4.64584,0.685102
4.64586,0.711028
4.64588,0.730971
4.6459,0.747462
4.64592,0.759566
4.64594,0.766267
4.64596,0.775874
4.64598,0.789119
4.646,0.798368
4.64602,0.804614
4.64604,0.809945
4.64606,0.814254
4.64608,0.817639
4.6461,0.821012
4.64612,0.824557
4.64614,0.827611
4.64616,0.830134
4.64618,0.832237
4.6462,0.8336
4.64622,0.834657
4.64624,0.835759
4.64626,0.835838
4.64628,0.835823
4.6463,0.836667
4.64632,0.836936
4.64634,0.834389
4.64636,0.828124
4.64638,0.821193
4.6464,0.821912
4.64642,0.836497
4.64644,0.845747
4.64646,0.848376
4.64648,0.849501
4.6465,0.850293
4.64652,0.850843
4.64654,0.851199
4.64656,0.851327
4.64658,0.851
4.6466,0.849146
4.64662,0.845109
4.64664,0.845027
4.64666,0.848795
4.64668,0.850699
4.6467,0.851521
4.64672,0.850217
4.64674,0.84319
4.64676,0.838061
4.64678,0.846081
4.6468,0.85195
4.64682,0.853408
4.64684,0.854978
4.64686,0.855662
4.64688,0.855773
4.6469,0.855918
4.64692,0.85608
4.64694,0.856098
4.64696,0.855969
4.64698,0.85571
4.647,0.855282
4.64702,0.85456
4.64704,0.853531
4.64706,0.852766
4.64708,0.852816
4.6471,0.853109
4.64712,0.852847
4.64714,0.851896
4.64716,0.850336
4.64718,0.848383
4.6472,0.846721
4.64722,0.846072
4.64724,0.845968
4.64726,0.846293
4.64728,0.847094
4.6473,0.847529
4.64732,0.84734
4.64734,0.846698
4.64736,0.845036
4.64738,0.84177
4.6474,0.836821
4.64742,0.829271
4.64744,0.817467
4.64746,0.802422
4.64748,0.787118
4.6475,0.779705
4.64752,0.787979
4.64754,0.802662
4.64756,0.815195
4.64758,0.821408
4.6476,0.826739
4.64762,0.836645
4.64764,0.843661
4.64766,0.846809
4.64768,0.848737
4.6477,0.850238
4.64772,0.851411
4.64774,0.852358
4.64776,0.852849
4.64778,0.852915
4.6478,0.853137
4.64782,0.853745
4.64784,0.854031
4.64786,0.853889
4.64788,0.853252
4.6479,0.852581
4.64792,0.853161
4.64794,0.853818
4.64796,0.853709
4.64798,0.853537
4.648,0.853259
4.64802,0.853026
4.64804,0.852879
4.64806,0.852626
4.64808,0.85232
4.6481,0.85188
4.64812,0.851355
4.64814,0.850721
4.64816,0.849785
4.64818,0.848592
4.6482,0.84647
4.64822,0.840348
4.64824,0.835043
4.64826,0.837375
4.64828,0.834055
4.6483,0.825598
4.64832,0.819993
4.64834,0.822643
4.64836,0.828654
4.64838,0.827908
4.6484,0.822802
4.64842,0.818139
4.64844,0.815048
4.64846,0.810149
4.64848,0.803696
4.6485,0.795664
4.64852,0.787281
4.64854,0.78076
4.64856,0.775691
4.64858,0.772683
4.6486,0.771907
4.64862,0.767997
4.64864,0.761584
4.64866,0.773557
4.64868,0.789771
4.6487,0.797572
4.64872,0.801793
4.64874,0.804429
4.64876,0.805979
4.64878,0.806481
4.6488,0.805965
4.64882,0.804481
4.64884,0.80182
4.64886,0.798148
4.64888,0.794088
4.6489,0.790087
4.64892,0.785405
4.64894,0.779637
4.64896,0.772233
4.64898,0.762977
4.649,0.752299
4.64902,0.739834
4.64904,0.723816
4.64906,0.704552
4.64908,0.681991
4.6491,0.653234
4.64912,0.616073
4.64914,0.572059
4.64916,0.516187
4.64918,0.445632
4.6492,0.366261
4.64922,0.278068
4.64924,0.183195
4.64926,0.10158
4.64928,0.0497221
4.6493,0.0235576
4.64932,0.022431
4.64934,0.0464695
4.64936,0.0986964
4.64938,0.180863
4.6494,0.272924
4.64942,0.363242
4.64944,0.446674
4.64946,0.517398
4.64948,0.571055
4.6495,0.614961
4.64952,0.65126
4.64954,0.678201
4.64956,0.700266
4.64958,0.71848
4.6496,0.730958
4.64962,0.738583
4.64964,0.741749
4.64966,0.739861
4.64968,0.734259
4.6497,0.729129
4.64972,0.734585
4.64974,0.750996
4.64976,0.769384
4.64978,0.786114
4.6498,0.798636
4.64982,0.807481
4.64984,0.81441
4.64986,0.819913
4.64988,0.824412
4.6499,0.828312
4.64992,0.831667
4.64994,0.834371
4.64996,0.83673
4.64998,0.838912
4.65,0.840729
4.65002,0.842235
4.65004,0.843652
4.65006,0.844793
4.65008,0.845176
4.6501,0.842929
4.65012,0.839464
4.65014,0.842872
4.65016,0.847893
4.65018,0.849821
4.6502,0.850055
4.65022,0.848865
4.65024,0.84414
4.65026,0.835828
4.65028,0.837554
4.6503,0.846992
4.65032,0.850774
4.65034,0.850364
4.65036,0.847756
4.65038,0.841531
4.6504,0.833745
4.65042,0.831667
4.65044,0.835675
4.65046,0.842397
4.65048,0.848108
4.6505,0.852195
4.65052,0.854919
4.65054,0.85654
4.65056,0.857619
4.65058,0.858519
4.6506,0.859187
4.65062,0.859665
4.65064,0.860048
4.65066,0.860314
4.65068,0.860499
4.6507,0.860513
4.65072,0.85936
4.65074,0.853967
4.65076,0.846613
4.65078,0.851148
4.6508,0.859024
4.65082,0.861355
4.65084,0.861778
4.65086,0.861728
4.65088,0.861526
4.6509,0.861885
4.65092,0.862317
4.65094,0.862454
4.65096,0.862482
4.65098,0.862536
4.651,0.862557
4.65102,0.862367
4.65104,0.862142
4.65106,0.862233
4.65108,0.862297
4.6511,0.862132
4.65112,0.861723
4.65114,0.861004
4.65116,0.859479
4.65118,0.85677
4.6512,0.855332
4.65122,0.854927
4.65124,0.854742
4.65126,0.855321
4.65128,0.855739
4.6513,0.856561
4.65132,0.858111
4.65134,0.859598
4.65136,0.860843
4.65138,0.861762
4.6514,0.862308
4.65142,0.862715
4.65144,0.862921
4.65146,0.862866
4.65148,0.862675
4.6515,0.862436
4.65152,0.86213
4.65154,0.86204
4.65156,0.862017
4.65158,0.861869
4.6516,0.861654
4.65162,0.861378
4.65164,0.861068
4.65166,0.860525
4.65168,0.860212
4.6517,0.860563
4.65172,0.86056
4.65174,0.859962
4.65176,0.858963
4.65178,0.857512
4.6518,0.855392
4.65182,0.852308
4.65184,0.847491
4.65186,0.840468
4.65188,0.830932
4.6519,0.818238
4.65192,0.804711
4.65194,0.80007
4.65196,0.808676
4.65198,0.821036
4.652,0.826612
4.65202,0.829788
4.65204,0.842273
4.65206,0.8524
4.65208,0.856351
4.6521,0.858443
4.65212,0.859848
4.65214,0.860643
4.65216,0.860831
4.65218,0.859189
4.6522,0.852308
4.65222,0.846229
4.65224,0.853226
4.65226,0.859501
4.65228,0.85814
4.6523,0.859436
4.65232,0.86295
4.65234,0.864055
4.65236,0.86438
4.65238,0.86441
4.6524,0.864108
4.65242,0.863353
4.65244,0.862032
4.65246,0.861086
4.65248,0.861511
4.6525,0.862575
4.65252,0.863137
4.65254,0.86182
4.65256,0.855538
4.65258,0.850795
4.6526,0.857287
4.65262,0.862744
4.65264,0.863817
4.65266,0.86338
4.65268,0.862386
4.6527,0.860964
4.65272,0.85835
4.65274,0.856242
4.65276,0.858299
4.65278,0.857373
4.6528,0.851815
4.65282,0.854318
4.65284,0.858727
4.65286,0.859853
4.65288,0.860556
4.6529,0.860109
4.65292,0.858764
4.65294,0.857015
4.65296,0.854971
4.65298,0.852248
4.653,0.848918
4.65302,0.84556
4.65304,0.842685
4.65306,0.841796
4.65308,0.843855
4.6531,0.847564
4.65312,0.851408
4.65314,0.854306
4.65316,0.856246
4.65318,0.857473
4.6532,0.858048
4.65322,0.858057
4.65324,0.857695
4.65326,0.857023
4.65328,0.856669
4.6533,0.856918
4.65332,0.857041
4.65334,0.857239
4.65336,0.858724
4.65338,0.860592
4.6534,0.862021
4.65342,0.862994
4.65344,0.863721
4.65346,0.864345
4.65348,0.864767
4.6535,0.865007
4.65352,0.865166
4.65354,0.865294
4.65356,0.865356
4.65358,0.865351
4.6536,0.865294
4.65362,0.865161
4.65364,0.864845
4.65366,0.864179
4.65368,0.863747
4.6537,0.86403
4.65372,0.864292
4.65374,0.864356
4.65376,0.86429
4.65378,0.864083
4.6538,0.86392
4.65382,0.863972
4.65384,0.863909
4.65386,0.863527
4.65388,0.862107
4.6539,0.857328
4.65392,0.852101
4.65394,0.855296
4.65396,0.858304
4.65398,0.856686
4.654,0.855386
4.65402,0.855101
4.65404,0.853878
4.65406,0.852053
4.65408,0.848918
4.6541,0.843556
4.65412,0.834839
4.65414,0.822243
4.65416,0.804798
4.65418,0.793838
4.6542,0.806057
4.65422,0.822652
4.65424,0.833878
4.65426,0.841995
4.65428,0.84712
4.6543,0.850347
4.65432,0.852547
4.65434,0.853764
4.65436,0.85402
4.65438,0.85361
4.6544,0.852951
4.65442,0.852276
4.65444,0.851961
4.65446,0.85192
4.65448,0.851644
4.6545,0.850662
4.65452,0.848614
4.65454,0.847362
4.65456,0.846437
4.65458,0.844003
4.6546,0.840542
4.65462,0.836536
4.65464,0.831471
4.65466,0.824871
4.65468,0.817576
4.6547,0.810042
4.65472,0.802865
4.65474,0.798149
4.65476,0.797078
4.65478,0.79906
4.6548,0.800016
4.65482,0.796046
4.65484,0.802873
4.65486,0.818796
4.65488,0.826212
4.6549,0.828623
4.65492,0.829585
4.65494,0.828926
4.65496,0.825722
4.65498,0.824096
4.655,0.823312
4.65502,0.82054
4.65504,0.817063
4.65506,0.814012
4.65508,0.812459
4.6551,0.81309
4.65512,0.815897
4.65514,0.820092
4.65516,0.824701
4.65518,0.829466
4.6552,0.83402
4.65522,0.837689
4.65524,0.840602
4.65526,0.842906
4.65528,0.844329
4.6553,0.845055
4.65532,0.845672
4.65534,0.846657
4.65536,0.84781
4.65538,0.84866
4.6554,0.849419
4.65542,0.850785
4.65544,0.852695
4.65546,0.854578
4.65548,0.855842
4.6555,0.856496
4.65552,0.855928
4.65554,0.854443
4.65556,0.8557
4.65558,0.857638
4.6556,0.858093
4.65562,0.8575
4.65564,0.856561
4.65566,0.854581
4.65568,0.852778
4.6557,0.855431
4.65572,0.858293
4.65574,0.859113
4.65576,0.859082
4.65578,0.858502
4.6558,0.855767
4.65582,0.848254
4.65584,0.844205
4.65586,0.850884
4.65588,0.856052
4.6559,0.856983
4.65592,0.856812
4.65594,0.856369
4.65596,0.855809
4.65598,0.855074
4.656,0.854121
4.65602,0.852954
4.65604,0.851614
4.65606,0.849927
4.65608,0.848006
4.6561,0.845393
4.65612,0.839448
4.65614,0.83061
4.65616,0.830267
4.65618,0.838292
4.6562,0.841209
4.65622,0.840421
4.65624,0.839285
4.65626,0.837138
4.65628,0.834152
4.6563,0.830589
4.65632,0.825769
4.65634,0.819557
4.65636,0.811647
4.65638,0.800996
4.6564,0.786963
4.65642,0.772614
4.65644,0.763556
4.65646,0.76369
4.65648,0.764644
4.6565,0.759338
4.65652,0.755058
4.65654,0.754393
4.65656,0.747249
4.65658,0.733604
4.6566,0.714106
4.65662,0.690211
4.65664,0.661272
4.65666,0.623929
4.65668,0.579733
4.6567,0.533422
4.65672,0.481642
4.65674,0.431823
4.65676,0.396907
4.65678,0.381659
4.6568,0.390397
4.65682,0.420074
4.65684,0.46339
4.65686,0.514602
4.65688,0.565444
4.6569,0.607922
4.65692,0.644621
4.65694,0.676175
4.65696,0.700137
4.65698,0.718534
4.657,0.73364
4.65702,0.746776
4.65704,0.756684
4.65706,0.763697
4.65708,0.768513
4.6571,0.77091
4.65712,0.77101
4.65714,0.768206
4.65716,0.762915
4.65718,0.754887
4.6572,0.743313
4.65722,0.732793
4.65724,0.726732
4.65726,0.720817
4.65728,0.710194
4.6573,0.692845
4.65732,0.66664
4.65734,0.62903
4.65736,0.581534
4.65738,0.519831
4.6574,0.440513
4.65742,0.350043
4.65744,0.261017
4.65746,0.181269
4.65748,0.129577
4.6575,0.143957
4.65752,0.209256
4.65754,0.300422
4.65756,0.395092
4.65758,0.480304
4.6576,0.556177
4.65762,0.615925
4.65764,0.659648
4.65766,0.695078
4.65768,0.722927
4.6577,0.741854
4.65772,0.755828
4.65774,0.76325
4.65776,0.771574
4.65778,0.789658
4.6578,0.803234
4.65782,0.811217
4.65784,0.816981
4.65786,0.821971
4.65788,0.826298
4.6579,0.829376
4.65792,0.832268
4.65794,0.835695
4.65796,0.838541
4.65798,0.840885
4.658,0.842999
4.65802,0.844779
4.65804,0.846207
4.65806,0.847127
4.65808,0.845535
4.6581,0.838536
4.65812,0.831866
4.65814,0.837613
4.65816,0.848097
4.65818,0.852606
4.6582,0.854363
4.65822,0.855424
4.65824,0.856143
4.65826,0.856783
4.65828,0.857417
4.6583,0.85793
4.65832,0.858351
4.65834,0.858704
4.65836,0.858864
4.65838,0.858634
4.6584,0.858056
4.65842,0.858014
4.65844,0.856991
4.65846,0.852686
4.65848,0.852365
4.6585,0.856682
4.65852,0.858026
4.65854,0.857749
4.65856,0.857026
4.65858,0.855862
4.6586,0.853806
4.65862,0.850441
4.65864,0.845472
4.65866,0.838364
4.65868,0.829714
4.6587,0.822507
4.65872,0.822195
4.65874,0.829727
4.65876,0.838579
4.65878,0.845927
4.6588,0.851169
4.65882,0.854778
4.65884,0.856846
4.65886,0.858184
4.65888,0.859378
4.6589,0.860671
4.65892,0.861175
4.65894,0.859235
4.65896,0.853538
4.65898,0.853119
4.659,0.859365
4.65902,0.862756
4.65904,0.863576
4.65906,0.863916
4.65908,0.864189
4.6591,0.864431
4.65912,0.864607
4.65914,0.864681
4.65916,0.864642
4.65918,0.86466
4.6592,0.864662
4.65922,0.864588
4.65924,0.86462
4.65926,0.864538
4.65928,0.864288
4.6593,0.863944
4.65932,0.863198
4.65934,0.861675
4.65936,0.860079
4.65938,0.858893
4.6594,0.857888
4.65942,0.857903
4.65944,0.858409
4.65946,0.858225
4.65948,0.857263
4.6595,0.857023
4.65952,0.857371
4.65954,0.857065
4.65956,0.855396
4.65958,0.852838
4.6596,0.853355
4.65962,0.855968
4.65964,0.856528
4.65966,0.851182
4.65968,0.839961
4.6597,0.8431
4.65972,0.852327
4.65974,0.855303
4.65976,0.856163
4.65978,0.8563
4.6598,0.855844
4.65982,0.855506
4.65984,0.856296
4.65986,0.857124
4.65988,0.857417
4.6599,0.857143
4.65992,0.856832
4.65994,0.856836
4.65996,0.856388
4.65998,0.855667
4.66,0.855395
4.66002,0.855075
4.66004,0.85427
4.66006,0.853123
4.66008,0.851004
4.6601,0.844203
4.66012,0.835805
4.66014,0.838078
4.66016,0.841619
4.66018,0.841518
4.6602,0.842925
4.66022,0.843075
4.66024,0.841611
4.66026,0.839505
4.66028,0.836823
4.6603,0.833731
4.66032,0.830317
4.66034,0.826168
4.66036,0.821136
4.66038,0.814958
4.6604,0.805162
4.66042,0.792065
4.66044,0.785931
4.66046,0.782582
4.66048,0.775142
4.6605,0.766382
4.66052,0.759541
4.66054,0.755979
4.66056,0.754561
4.66058,0.7542
4.6606,0.754117
4.66062,0.753298
4.66064,0.750896
4.66066,0.746352
4.66068,0.739388
4.6607,0.729777
4.66072,0.717448
4.66074,0.700983
4.66076,0.678962
4.66078,0.652406
4.6608,0.61957
4.66082,0.577157
4.66084,0.526242
4.66086,0.466296
4.66088,0.391512
4.6609,0.307045
4.66092,0.227696
4.66094,0.153138
4.66096,0.0958705
4.66098,0.0681231
4.661,0.0673172
4.66102,0.0947447
4.66104,0.14915
4.66106,0.221348
4.66108,0.30625
4.6611,0.392522
4.66112,0.46532
4.66114,0.527582
4.66116,0.582058
4.66118,0.624382
4.6612,0.658093
4.66122,0.687815
4.66124,0.711983
4.66126,0.730291
4.66128,0.746392
4.6613,0.760677
4.66132,0.772559
4.66134,0.782429
4.66136,0.791608
4.66138,0.799341
4.6614,0.805504
4.66142,0.810968
4.66144,0.815018
4.66146,0.816382
4.66148,0.818401
4.6615,0.82414
4.66152,0.828348
4.66154,0.830423
4.66156,0.831692
4.66158,0.832078
4.6616,0.829436
4.66162,0.824233
4.66164,0.828053
4.66166,0.836316
4.66168,0.840054
4.6617,0.842686
4.66172,0.844918
4.66174,0.846671
4.66176,0.848518
4.66178,0.84988
4.6618,0.850572
4.66182,0.850758
4.66184,0.850792
4.66186,0.85057
4.66188,0.850494
4.6619,0.851484
4.66192,0.852765
4.66194,0.85366
4.66196,0.85413
4.66198,0.853899
4.662,0.852343
4.66202,0.850953
4.66204,0.852155
4.66206,0.852941
4.66208,0.851365
4.6621,0.842621
4.66212,0.830474
4.66214,0.835463
4.66216,0.844161
4.66218,0.844747
4.6622,0.843632
4.66222,0.84135
4.66224,0.837672
4.66226,0.833104
4.66228,0.827333
4.6623,0.819872
4.66232,0.811648
4.66234,0.802511
4.66236,0.792441
4.66238,0.782972
4.6624,0.776267
4.66242,0.77327
4.66244,0.775015
4.66246,0.780907
4.66248,0.789595
4.6625,0.799857
4.66252,0.809245
4.66254,0.817215
4.66256,0.824294
4.66258,0.830036
4.6626,0.834498
4.66262,0.838388
4.66264,0.841992
4.66266,0.845086
4.66268,0.847998
4.6627,0.850854
4.66272,0.853353
4.66274,0.855346
4.66276,0.85703
4.66278,0.858552
4.6628,0.85985
4.66282,0.860885
4.66284,0.861859
4.66286,0.862657
4.66288,0.863126
4.6629,0.863946
4.66292,0.864826
4.66294,0.865372
4.66296,0.865747
4.66298,0.866019
4.663,0.866167
4.66302,0.866253
4.66304,0.866241
4.66306,0.865926
4.66308,0.865734
4.6631,0.865726
4.66312,0.865286
4.66314,0.864324
4.66316,0.862407
4.66318,0.857753
4.6632,0.851
4.66322,0.849948
4.66324,0.851272
4.66326,0.847776
4.66328,0.841594
4.6633,0.834161
4.66332,0.830419
4.66334,0.835029
4.66336,0.840775
4.66338,0.847092
4.6634,0.854567
4.66342,0.859515
4.66344,0.862722
4.66346,0.864764
4.66348,0.8661
4.6635,0.867157
4.66352,0.867593
4.66354,0.865679
4.66356,0.856054
4.66358,0.84855
4.6636,0.858498
4.66362,0.86595
4.66364,0.867517
4.66366,0.867818
4.66368,0.867346
4.6637,0.866532
4.66372,0.866046
4.66374,0.86597
4.66376,0.865119
4.66378,0.863199
4.6638,0.862959
4.66382,0.864225
4.66384,0.864938
4.66386,0.866612
4.66388,0.868518
4.6639,0.869293
4.66392,0.869433
4.66394,0.869207
4.66396,0.868533
4.66398,0.866874
4.664,0.864182
4.66402,0.861694
4.66404,0.857882
4.66406,0.850815
4.66408,0.841639
4.6641,0.832971
4.66412,0.828861
4.66414,0.831268
4.66416,0.844662
4.66418,0.85785
4.6642,0.863811
4.66422,0.866571
4.66424,0.867945
4.66426,0.866953
4.66428,0.863229
4.6643,0.863845
4.66432,0.86883
4.66434,0.870945
4.66436,0.871253
4.66438,0.871375
4.6644,0.871388
4.66442,0.871102
4.66444,0.870455
4.66446,0.869486
4.66448,0.868364
4.6645,0.86726
4.66452,0.866507
4.66454,0.866235
4.66456,0.866062
4.66458,0.865822
4.6646,0.866167
4.66462,0.867456
4.66464,0.86858
4.66466,0.867525
4.66468,0.865569
4.6647,0.868372
4.66472,0.872031
4.66474,0.873215
4.66476,0.873573
4.66478,0.873698
4.6648,0.873641
4.66482,0.873691
4.66484,0.873929
4.66486,0.873769
4.66488,0.873206
4.6649,0.873245
4.66492,0.873741
4.66494,0.874072
4.66496,0.874263
4.66498,0.874349
4.665,0.874492
4.66502,0.874571
4.66504,0.874559
4.66506,0.874518
4.66508,0.874479
4.6651,0.874454
4.66512,0.874525
4.66514,0.87453
4.66516,0.874361
4.66518,0.874367
4.6652,0.874461
4.66522,0.874204
4.66524,0.872658
4.66526,0.868413
4.66528,0.867136
4.6653,0.871071
4.66532,0.873443
4.66534,0.87384
4.66536,0.873715
4.66538,0.873413
4.6654,0.873031
4.66542,0.87263
4.66544,0.872174
4.66546,0.871511
4.66548,0.870419
4.6655,0.867174
4.66552,0.857766
4.66554,0.851016
4.66556,0.854994
4.66558,0.855748
4.6656,0.851863
4.66562,0.847297
4.66564,0.84567
4.66566,0.850301
4.66568,0.856517
4.6657,0.861504
4.66572,0.865252
4.66574,0.867649
4.66576,0.868976
4.66578,0.869624
4.6658,0.869676
4.66582,0.869346
4.66584,0.868998
4.66586,0.869078
4.66588,0.869505
4.6659,0.869755
4.66592,0.869573
4.66594,0.869066
4.66596,0.869273
4.66598,0.870209
4.666,0.871219
4.66602,0.872133
4.66604,0.87301
4.66606,0.873414
4.66608,0.873449
4.6661,0.873074
4.66612,0.870347
4.66614,0.860185
4.66616,0.852217
4.66618,0.859553
4.6662,0.866832
4.66622,0.870036
4.66624,0.872062
4.66626,0.873377
4.66628,0.874132
4.6663,0.874557
4.66632,0.874952
4.66634,0.875219
4.66636,0.875296
4.66638,0.875254
4.6664,0.875298
4.66642,0.875413
4.66644,0.87535
4.66646,0.874975
4.66648,0.874657
4.6665,0.87468
4.66652,0.874511
4.66654,0.873973
4.66656,0.873302
4.66658,0.873061
4.6666,0.873444
4.66662,0.873962
4.66664,0.874272
4.66666,0.874502
4.66668,0.874852
4.6667,0.87511
4.66672,0.87523
4.66674,0.875293
4.66676,0.875315
4.66678,0.875278
4.6668,0.875081
4.66682,0.874781
4.66684,0.874833
4.66686,0.874955
4.66688,0.87468
4.6669,0.874275
4.66692,0.874492
4.66694,0.874831
4.66696,0.874914
4.66698,0.874881
4.667,0.874736
4.66702,0.87446
4.66704,0.874032
4.66706,0.873436
4.66708,0.872888
4.6671,0.872875
4.66712,0.873242
4.66714,0.873031
4.66716,0.870231
4.66718,0.866403
4.6672,0.868851
4.66722,0.872668
4.66724,0.873886
4.66726,0.874633
4.66728,0.87493
4.6673,0.874975
4.66732,0.874951
4.66734,0.87489
4.66736,0.87476
4.66738,0.87449
